,caseid,topk_ids,topk_sims,neighbor_modes
641,1242452089,"['1235540329', '1239798457', '1244467677']","[0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 1, '355e': 1}"
642,1233558897,"['1242915455', '1242680419', '1236076897', '1245344061', '1242896237', '1239041375', '1239011305']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
643,1239363363,"['1242526459', '1244563177', '1240349635']","[1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
644,1239361423,"['1239143897', '1238977271', '1240857941', '1238173869', '1236867841', '1232498929', '1243836819']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
645,1235635249,"['1236356781', '1235793511', '1237467305', '1240766023', '1238851163', '1237119275']","[1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
646,1239704651,"['1238875887', '1237597469', '1239165847', '1235705013', '1238210975']","[0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
647,1238195583,"['1246402981', '1238115515', '1240376155', '1240488491', '1239496373', '1245059367', '1236524231', '1251667111', '1236678297', '1237806597', '1237558423']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
648,1237327465,"['1234894013', '1242431895', '1236840441', '1244678211', '1244574851', '1240378669', '1244083771']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
649,1242644935,"['1236203049', '1239676285', '1239285931', '1239155855', '1238195763', '1239628845', '1238514109', '1235594073']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
650,1242508899,"['1239653225', '1242411933', '1240431375', '1246543969']","[1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
651,1237329331,"['1242458983', '1249716311', '1240431375']","[1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
652,1235857977,"['1232743815', '1249693949', '1236896023', '1238940359']","[1.0, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
653,1237657003,"['1241524999', '1238972075', '1236899427', '1242805373', '1237468969', '1242526459', '1244563177']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
654,1237806597,"['1246402981', '1238115515', '1240376155', '1240488491', '1239496373', '1245059367', '1236524231', '1251667111', '1236678297', '1238195583', '1237558423']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
655,1238251459,"['1237143309', '1236922921', '1242429959', '1256015793']","[1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
656,1234893477,"['1239736217', '1241120139', '1242390371', '1249007517', '1238729665', '1237621599', '1247686181', '1236710403', '1236786883', '1237645519', '1239490359', '1238398129']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
657,1244694863,['1236456091'],[1.0],"{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
658,1236749311,"['1247685139', '1237906707', '1232616063', '1237471407', '1236881073']","[1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
659,1238398263,['1237673145'],[1.0],"{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
660,1255947443,"['1242502321', '1242860281', '1238336731', '1232811757', '1237604039', '1239117865']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
661,1243294029,"['1234964407', '1238027637', '1242548217']","[0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
662,1235323655,"['1244379387', '1243819503', '1238774257', '1237607685']","[1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
663,1236552151,[],[],"{'327d': None, '331a': None, '333a': None, '334c': None, '332g': None, '334b': None, '334h': None, '333c': None, '330c': None, '355e': None}"
664,1236332691,"['1243712361', '1236652513', '1236648193', '1237432373', '1236930803', '1247688065']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
665,1242430643,"['1237695831', '1238868205', '1238020395']","[0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
666,1235737569,"['1242459209', '1246278991', '1255773809', '1237466785', '1255906473']","[1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
667,1236646579,"['1240280699', '1242475779', '1240538867', '1235704303', '1236713623', '1256030957', '1240401653', '1239803849', '1236841317', '1236679031', '1236987439', '1242596405']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
668,1250715531,"['1240564623', '1239551787', '1249717017', '1239551523']","[1.0, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
669,1236747761,"['1240375621', '1238286385', '1235178221', '1238678923', '1236650361', '1232935157', '1246972517']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
670,1236650361,"['1240375621', '1238286385', '1235178221', '1238678923', '1236747761', '1232935157', '1246972517']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
671,1251665913,"['1238734205', '1237854425', '1241983773', '1239965157', '1245296923']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
672,1232616063,"['1247685139', '1237906707', '1236749311', '1237471407', '1236881073']","[1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
673,1242752835,"['1237558969', '1238774715', '1237498287', '1240214997', '1237604155']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
674,1240214997,"['1237558969', '1238774715', '1237498287', '1242752835', '1237604155']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
675,1240428597,"['1242310871', '1235271625', '1245176503', '1239037475', '1245254869', '1236869757', '1236953303', '1242719089', '1242965979', '1239005653']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 1}"
676,1244006365,"['1237119275', '1236890733', '1247686213', '1238245527', '1239156051', '1240555317', '1236892877', '1251663485']","[1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
677,1243008055,"['1241283971', '1235688683', '1240055067', '1237647457', '1245085575', '1239086833', '1241779205', '1249716143', '1240302351', '1239122999', '1242966893', '1235591403', '1237025067', '1240137997', '1232491165']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
678,1247687985,"['1238033043', '1238461865', '1238966881', '1240476457', '1235371463']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
679,1246278991,"['1242459209', '1235737569', '1255773809', '1237466785', '1255906473']","[1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
680,1238729665,"['1239736217', '1241120139', '1242390371', '1249007517', '1234893477', '1237621599', '1247686181', '1236710403', '1236786883', '1237645519', '1239490359']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
681,1238620619,"['1243710179', '1239079157', '1236687645']","[0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
682,1239002529,"['1244870453', '1240430373', '1239196693', '1247688153', '1238346841', '1240324245', '1238611247']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
683,1235705013,"['1237597469', '1239165847', '1238210975', '1234693501', '1239704651']","[1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
684,1249717017,"['1240564623', '1250715531', '1258364429']","[0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
685,1239994543,"['1242041151', '1239551787', '1235595559', '1239551523', '1239526197']","[0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
686,1239285931,"['1236203049', '1239676285', '1242644935', '1239155855', '1238195763', '1239628845', '1238514109', '1235594073', '1239294257']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
687,1240180361,"['1237206815', '1247685227']","[1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
688,1239675007,"['1243531269', '1255814097', '1240322925', '1242243373']","[0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 1}"
689,1246311899,"['1237027361', '1238344917']","[1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
690,1240375131,"['1243711257', '1239074743', '1237246663', '1255820567', '1237372171', '1236777429', '1241181521', '1237334025']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
691,1245255215,"['1235322503', '1237527829', '1238171923']","[1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
692,1237427051,"['1241020639', '1237495111', '1235704905', '1246295579', '1238297247', '1247685417', '1236960243', '1245920757']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
693,1242500921,"['1244526205', '1237401941', '1245254631', '1235370519', '1234643055', '1238736911', '1243985319', '1240702723', '1235027973', '1242821465', '1237561335', '1232925043', '1238165557']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
694,1245174693,"['1240190991', '1238942867', '1234990381', '1239421755', '1255850343', '1242451763', '1239207547', '1242410613']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
695,1249693949,"['1236896023', '1232743815', '1237499541', '1235857977', '1232721477']","[1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
696,1238770661,"['1251665357', '1238453845', '1238801415']","[1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
697,1236890509,"['1245255621', '1240401991']","[0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
698,1242675185,"['1250987613', '1249066513', '1246469937']","[1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
699,1235704673,"['1241360979', '1242639717', '1239675917', '1256252493', '1238129867', '1238808121', '1247764341', '1238943143']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
700,1251663485,"['1247686213', '1238245527', '1240555317', '1238851163', '1237119275', '1244006365']","[1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
701,1235567805,[],[],"{'327d': None, '331a': None, '333a': None, '334c': None, '332g': None, '334b': None, '334h': None, '333c': None, '330c': None, '355e': None}"
702,1242699317,"['1237074709', '1236748025', '1239735701', '1238502187', '1240022989', '1237288677', '1237496469', '1245065805', '1236896089', '1232899327', '1242769421', '1245485405', '1246469937']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
703,1235880179,"['1238130037', '1255813523', '1232494311', '1243531269']","[1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
704,1244779965,['1238088497'],[0.9],"{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
705,1246433201,"['1249919809', '1235750431', '1251696005', '1238170075', '1238446417', '1234832249']","[1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
706,1242427829,"['1255906473', '1241069929', '1242595739']","[1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
707,1248623211,"['1235648741', '1232536951', '1235793611', '1236522859']","[1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
708,1239318761,"['1238877869', '1250475137']","[0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
709,1232721911,"['1242410613', '1236890733', '1239156051', '1236892877']","[1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
710,1234796785,"['1243909607', '1240432337', '1239707671', '1232771665']","[1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
711,1240240813,"['1244450575', '1246796633', '1243931835', '1251663775', '1236953037', '1242029091', '1240303363']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
712,1237464263,['1243597155'],[1.0],"{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
713,1237432083,"['1239755995', '1238567539', '1241994063', '1243838111', '1243550577']","[1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
714,1237621599,"['1239736217', '1241120139', '1242390371', '1249007517', '1234893477', '1238729665', '1247686181', '1236710403', '1236786883', '1237645519', '1239490359']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
715,1235069153,"['1238395783', '1240404525', '1239677451', '1246276105', '1242306591', '1237434089', '1236959393']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
716,1242698661,"['1236779385', '1239037773']","[0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 2, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
717,1249939543,"['1237464259', '1236655675', '1232659739', '1255849291', '1255849401', '1238287505', '1246416659', '1245394849', '1236920355', '1246699243', '1234687571', '1245153803', '1240459383', '1242165477', '1238089375', '1236812269', '1247032419', '1237286569', '1235432175']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
718,1237466751,"['1237253055', '1238028345', '1241044489']","[1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
719,1239391929,"['1237959947', '1240004447', '1249920589']","[1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 1}"
720,1239704357,"['1235371485', '1238073435', '1246816221', '1241068801', '1238914651', '1237855911', '1239742091', '1235703975', '1237645377', '1246524271', '1239197291']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
721,1239047867,"['1239077715', '1242552289', '1238940675', '1235514427', '1242118483', '1239643035', '1237645413', '1235765253', '1244148561']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
722,1245292357,"['1237620629', '1246488663', '1255925419', '1237019683', '1236708901', '1243767127', '1234831353', '1235879677']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
723,1237694523,"['1247684761', '1237813149', '1232683593', '1244744573', '1245274147', '1238214557', '1239038167', '1238906341', '1239741847', '1251664745']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
724,1237695831,"['1238020395', '1238915397', '1242430643']","[1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
725,1255963461,"['1246304421', '1251938959', '1241417589', '1232771081', '1238123093', '1240869833', '1240237203', '1241127319', '1238172703', '1236090989', '1237202631', '1237657031', '1239068641', '1235765253']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
726,1237121253,"['1255489353', '1239654221']","[0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 1, '330c': 1, '355e': 1}"
727,1238210975,"['1237597469', '1239165847', '1235705013', '1239704651']","[1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
728,1237646143,"['1255867599', '1237207777', '1242239149', '1232938621', '1235566663', '1239426769']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
729,1242239149,"['1255867599', '1237207777', '1237646143', '1232938621', '1235566663', '1239426769']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
730,1255989417,"['1237561619', '1240497017']","[1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
731,1244744573,"['1247684761', '1237813149', '1232683593', '1237694523', '1245274147', '1238214557', '1239038167', '1238906341', '1239741847', '1251664745']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
732,1235879677,"['1237620629', '1246488663', '1255925419', '1237019683', '1236708901', '1243767127', '1234831353', '1245292357']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
733,1240237203,"['1246304421', '1251938959', '1241417589', '1232771081', '1238123093', '1240869833', '1255963461', '1241127319', '1238172703', '1236090989', '1237202631', '1237657031', '1239068641', '1235765253']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
734,1232935157,"['1240375621', '1238286385', '1235178221', '1238678923', '1236747761', '1236650361', '1246972517']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
