,caseid,topk_ids,topk_sims,neighbor_modes
815,1239526155,"['1250737383', '1236892877', '1239000903', '1238341131', '1244154547', '1240702723', '1243963573', '1249716311', '1239677113']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
816,1240600215,"['1236920885', '1242698661', '1238672515', '1236677851', '1237648281']","[0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 2, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
817,1240854905,"['1236890029', '1251663221', '1239706921', '1237806695', '1243748333']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
818,1239113447,"['1238678685', '1238252721', '1238088497']","[1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
819,1237205129,"['1237372171', '1235837697', '1237471361', '1238808121', '1242455481', '1238297247']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
820,1238341131,"['1250737383', '1236892877', '1239000903', '1239526155', '1244154547', '1240702723', '1243963573', '1249716311', '1239677113']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
821,1235595559,"['1236663639', '1238915281', '1236986449', '1237024661', '1239711329', '1236425783']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
822,1232518079,"['1238391153', '1247684761', '1242428533', '1237530197', '1237813149', '1239685285', '1235207747', '1250987613', '1237202631', '1242838925', '1238906341', '1246524271']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
823,1236625835,['1240610621'],[0.9],"{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
824,1232945643,"['1244526205', '1236076897', '1235810073']","[1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
825,1236570665,"['1240758501', '1239122361']","[0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
826,1239965863,"['1235889221', '1232573157', '1239466447']","[1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 1, '355e': 1}"
827,1237647677,"['1255909501', '1242819515', '1237334025', '1237025593', '1241259779']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
828,1238030703,"['1246471497', '1232750055', '1238129817', '1237807433']","[1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
829,1236262677,"['1238287551', '1247685299', '1237705489', '1232691515', '1236631809']","[1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
830,1238906527,"['1236632893', '1237399907', '1237531341', '1234896329', '1237167917', '1241066287', '1237030297', '1235705147', '1239994543', '1238854365', '1236783431', '1243729473', '1232814869', '1237757615', '1237566753']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
831,1242481695,"['1237025177', '1237061069']","[1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 1, '355e': 2}"
832,1232469189,['1238169969'],[0.9],"{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 1, '330c': 1, '355e': 2}"
833,1236946993,['1236141841'],[0.9],"{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
834,1239082875,"['1243909695', '1235793401', '1245199191', '1242430979', '1242284785', '1245198373', '1237531005', '1237471859', '1244608947', '1238172703', '1245221759']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
835,1238672515,"['1242821097', '1240600215', '1239436083', '1242500399']","[0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
836,1236710403,"['1252049771', '1249716329', '1236337555', '1249693949']","[1.0, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
837,1240488371,"['1235323739', '1232943679', '1242502185', '1242477833']","[1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
838,1240702439,"['1244694863', '1242935699', '1236624883']","[1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
839,1239555671,['1249716329'],[1.0],"{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
840,1251663221,"['1236890029', '1240854905', '1239706921', '1237806695', '1243748333']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
841,1237496469,"['1240462011', '1236647941', '1235065665', '1253305355', '1232331101', '1242358949', '1241574337', '1240711261']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
842,1239115019,"['1244008853', '1237074709']","[1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
843,1238213287,[],[],"{'327d': None, '331a': None, '333a': None, '334c': None, '332g': None, '334b': None, '334h': None, '333c': None, '330c': None, '355e': None}"
844,1238386939,"['1246439677', '1235704905', '1242029091', '1235355395']","[1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
845,1239082799,"['1236598267', '1236717895', '1236622755', '1239079247', '1243767127', '1237524657', '1242133211', '1235595603', '1238346975', '1243412135', '1242163821', '1237657031']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
846,1240378945,"['1237523237', '1235705013', '1236313829', '1239073307']","[1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
847,1242548217,"['1238972955', '1243583467', '1238446417', '1239584163', '1247685391', '1237963087']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
848,1235380119,"['1240765531', '1234990993', '1235338221']","[0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
849,1240378915,"['1235539425', '1232941521', '1255773809']","[1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
850,1239677451,"['1241983773', '1243294029', '1243008055', '1243415667', '1257248407', '1239677961', '1245296923', '1249819241', '1237600429']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
851,1239149707,['1237694523'],[1.0],"{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
852,1246280145,"['1236208691', '1240428741', '1250515537', '1232197149', '1238288673', '1237206537', '1249778341', '1237833997', '1236922965', '1238877839', '1232691077', '1237530437']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
853,1238391387,"['1240460255', '1242041151', '1235822051', '1236505375', '1235322503', '1237607685', '1242752589']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
854,1236953303,"['1240489041', '1239001863', '1242913991', '1235886157']","[1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
855,1240350073,"['1249973011', '1236987199', '1238966881', '1239155065', '1238341867']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
856,1241042705,"['1240193653', '1236840441', '1239330015', '1239360145', '1241918585', '1239899431', '1244678211', '1237650033']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
857,1236811849,"['1232692099', '1239464547', '1247685451', '1257433319', '1240404525', '1235770257', '1239330403', '1239803849', '1237432373', '1235297507', '1236987439', '1236076469', '1240326119', '1243003359']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
858,1237644703,"['1242950203', '1241288113', '1243988791', '1235370643', '1235465973', '1237602651', '1239039181', '1247693069', '1241095203']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
859,1237165843,['1237598187'],[1.0],"{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
860,1242299897,"['1242387381', '1246278991', '1240324399']","[1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
861,1253305355,"['1240462011', '1236647941', '1235065665', '1237496469', '1232331101', '1242358949', '1241574337', '1240711261']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
862,1241181463,"['1242860853', '1238622215', '1246434223', '1241043701', '1241618821', '1239242651', '1234643055', '1235849905', '1243550577', '1245041739', '1237809495']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
863,1257248407,"['1241983773', '1243294029', '1243008055', '1243415667', '1239677451', '1239677961', '1245296923', '1249819241', '1237600429']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
864,1241153311,['1239526197'],[0.9],"{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
865,1243021563,"['1237466785', '1235880379']","[1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
866,1236505375,"['1240460255', '1242041151', '1235822051', '1238391387', '1235322503', '1237607685', '1242752589']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
867,1239526687,['1242821097'],[0.9],"{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
868,1239677961,"['1241983773', '1243294029', '1243008055', '1243415667', '1239677451', '1257248407', '1245296923', '1249819241', '1237600429']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
869,1237533877,"['1240738351', '1236709691', '1238087609', '1235492891', '1239526317', '1255888935', '1237288281', '1237066739', '1239769485', '1244445275', '1241068943']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
870,1238966881,"['1249973011', '1236987199', '1240350073', '1239155065', '1238341867']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
871,1237847419,"['1237886241', '1255814097', '1236867885', '1235648741', '1247682881']","[1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
872,1239899431,"['1240193653', '1236840441', '1239330015', '1239360145', '1241918585', '1241042705', '1244678211', '1237650033']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
873,1236952855,"['1239496509', '1251663779', '1241197463', '1237122207', '1235621137', '1242682629', '1237913933', '1238757381', '1237433107', '1239143897']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
874,1244711557,"['1240495173', '1243059271', '1246304421', '1235765253', '1232771081', '1238033043', '1238123093', '1239577167', '1238908109', '1245424181', '1237074435', '1240323703']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
875,1236922831,"['1240538867', '1240237203', '1237498185', '1245426829', '1241128937']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
876,1235023871,"['1236988715', '1243711437', '1240763481', '1242413267', '1236929981', '1242413807', '1239421755', '1239117865', '1239247283', '1241893075', '1245012877', '1245297729', '1242825337', '1246776503', '1237068167', '1240023611', '1237955219']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
877,1236783431,"['1236632893', '1237399907', '1237531341', '1234896329', '1237167917', '1241066287', '1237030297', '1235705147', '1239994543', '1238854365', '1238906527', '1243729473', '1232814869', '1237757615', '1237566753']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
878,1245041537,"['1255813355', '1237533889', '1246720413', '1237026907', '1232703513', '1238461865', '1242308193', '1238217821', '1235836439']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
879,1251665857,['1239704651'],[0.9],"{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 2, '334h': 2, '333c': 1, '330c': 1, '355e': 2}"
880,1236987373,"['1238086517', '1236986367', '1242481159']","[1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
881,1238800161,"['1237695831', '1239838723', '1236986647', '1236981251', '1247684587', '1237032125']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
882,1239706073,"['1237067281', '1237846163', '1247685031', '1239520209']","[1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
883,1245041739,"['1242860853', '1238622215', '1246434223', '1241043701', '1241618821', '1239242651', '1234643055', '1235849905', '1243550577', '1241181463', '1237809495']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
884,1236802951,"['1240022989', '1238212297']","[1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
885,1236890765,"['1236482523', '1242485609', '1235358021', '1237955145']","[1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
886,1237430471,[],[],"{'327d': None, '331a': None, '333a': None, '334c': None, '332g': None, '334b': None, '334h': None, '333c': None, '330c': None, '355e': None}"
887,1237120955,"['1240762975', '1251529305', '1237528051', '1235540613', '1237564701', '1240376237', '1232901323', '1234862555', '1245222585']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
888,1237528051,"['1240762975', '1251529305', '1237120955', '1235540613', '1237564701', '1240376237', '1232901323', '1234862555', '1245222585']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
889,1236921647,"['1237439219', '1245221159', '1236629815', '1237562061', '1241018803', '1234644597', '1237702933', '1239497045', '1242453211', '1238977205']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
890,1235540613,"['1240762975', '1251529305', '1237120955', '1237528051', '1237564701', '1240376237', '1232901323', '1234862555', '1245222585']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
891,1239551523,"['1240730201', '1246808679', '1240045331', '1235621371']","[1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
892,1235648309,"['1234802201', '1242451901']","[1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
893,1255814097,"['1237886241', '1237847419', '1236867885', '1235648741', '1247682881']","[1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
894,1241020321,['1238800699'],[0.9],"{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 1}"
895,1240322925,"['1238346841', '1239036487']","[1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 1}"
896,1238908109,"['1240495173', '1243059271', '1246304421', '1235765253', '1232771081', '1238033043', '1238123093', '1239577167', '1244711557', '1245424181', '1237074435', '1240323703']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
897,1237809495,"['1242860853', '1238622215', '1246434223', '1241043701', '1241618821', '1239242651', '1234643055', '1235849905', '1243550577', '1241181463', '1245041739']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
898,1243168889,"['1237785509', '1236920355', '1236987093', '1240465859', '1236450151']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
899,1235355691,"['1242595739', '1240022739', '1235013139', '1238631701']","[0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
900,1240798665,"['1236652307', '1239629245', '1236815317', '1236812529', '1238767937', '1255887991']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
901,1237856405,"['1256225713', '1232568437', '1239675265', '1237332841', '1236679123']","[1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
902,1238618221,"['1232518813', '1241123529', '1243893695', '1243991159', '1242526299', '1238335631', '1255999741']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
903,1242819515,"['1255909501', '1237647677', '1237334025', '1237025593', '1241259779']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
904,1235770257,"['1232692099', '1239464547', '1247685451', '1257433319', '1240404525', '1236811849', '1239330403', '1239803849', '1237432373', '1235297507', '1236987439', '1236076469', '1240326119', '1243003359']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
905,1239215991,"['1238847067', '1236591899', '1240429433', '1239281195', '1237401181', '1242577679', '1242719029']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
906,1235704573,['1243531269'],[0.9],"{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 1}"
907,1234831351,"['1255814205', '1240251757', '1238138095', '1239833787', '1232947387']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
